STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2018,,145.465,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2019,,145.319,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2020,,146.752,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2021,,142.963,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2022,,148.406,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2023,,168.447,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2024,,155.861,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IS,Iceland,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2013,,1137.981,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2014,,1157.758,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2015,,1149.207,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2016,,1183.123,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2017,,1134.201,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2018,,1132.984,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2019,,1182.331,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2020,,1190.111,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2021,,1161.537,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2022,,1165.821,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2023,,1177.374,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,IT,Italy,2024,,1181.746,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2013,,14.880,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2014,,18.057,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2015,,22.523,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2016,,49.274,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2017,,33.653,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2018,,35.755,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2019,,35.994,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2020,,58.589,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2021,,90.714,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2022,,88.516,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2023,,70.245,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LT,Lithuania,2024,,83.357,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2013,,33.515,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2014,,32.683,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2015,,33.875,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2016,,33.836,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2017,,36.941,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2018,,37.957,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2019,,38.094,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2020,,44.739,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2021,,41.551,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2022,,41.484,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2023,,32.651,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LU,Luxembourg,2024,,29.611,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2013,,52.928,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2014,,65.300,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2015,,55.006,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2016,,36.687,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2017,,26.104,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2018,,45.249,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2019,,42.628,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2020,,52.620,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2021,,47.328,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2022,,50.048,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2023,,51.514,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,LV,Latvia,2024,,51.675,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MD,Moldova,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,ME,Montenegro,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MK,North Macedonia,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2014,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2015,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2016,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2017,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2018,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2019,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2020,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2021,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2022,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2023,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,MT,Malta,2024,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2013,,795.142,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2014,,819.265,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2015,,900.509,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2016,,949.723,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2017,,947.028,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2018,,937.676,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2019,,892.385,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2020,,860.919,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2021,,895.447,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2022,,892.113,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2023,,821.636,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NL,Netherlands,2024,,712.115,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2013,,241.639,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2014,,249.751,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2015,,260.096,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2016,,255.229,,,,,
